,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
319,148,421,290,674,3242,1374,3243,339,20,996,1255,344,1619,0,0,0,0,0,0,0
320,929,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,749,252,3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1102,21,23,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,3796,3797,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,3288,5,1635,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,52,95,174,95,106,95,503,95,253,783,95,284,95,581,4,95,0,0,0,0
326,283,265,3,3058,194,138,19,0,0,0,0,0,0,0,0,0,0,0,0,0
327,12,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,444,821,1066,3990,1747,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,3069,3070,119,117,96,1579,3071,564,6,3072,36,25,91,665,115,0,0,0,0,0
330,4,929,960,96,191,451,63,25,961,632,0,0,0,0,0,0,0,0,0,0
331,4,139,72,181,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,281,4189,170,10,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2,10,349,367,43,3910,1539,432,348,3911,0,0,0,0,0,0,0,0,0,0
334,74,3011,3012,34,251,1083,644,191,0,0,0,0,0,0,0,0,0,0,0,0
335,118,326,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,203,612,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,27,30,28,220,110,4126,45,15,0,0,0,0,0,0,0,0,0,0,0,0
338,529,6,24,1842,244,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,157,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,65,11,3343,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,3741,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,84,3847,762,87,3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,177,315,223,369,561,36,396,618,3119,207,0,0,0,0,0,0,0,0,0,0
344,63,4111,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,307,1838,452,3,68,334,736,1227,3,0,0,0,0,0,0,0,0,0,0,0
346,40,471,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2597,462,2,645,2598,725,71,834,0,0,0,0,0,0,0,0,0,0,0,0
348,5,58,218,74,250,675,5,0,0,0,0,0,0,0,0,0,0,0,0,0
349,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,917,206,330,69,7,515,713,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1199,175,401,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,464,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,21,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,10,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,46,65,1142,218,68,81,529,9,1076,66,0,0,0,0,0,0,0,0,0,0
356,66,366,12,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1215,285,230,249,1079,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,753,1127,1068,1069,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,13,511,437,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,165,311,36,2445,532,103,1011,1226,83,423,106,88,0,0,0,0,0,0,0,0
362,270,972,1,154,1408,1041,71,0,0,0,0,0,0,0,0,0,0,0,0,0
363,6,161,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,142,6,217,807,617,3025,3,26,25,403,120,0,0,0,0,0,0,0,0,0
365,2350,2351,164,2352,2353,1039,132,0,0,0,0,0,0,0,0,0,0,0,0,0
366,45,39,55,120,3654,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1672,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,55,109,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,16,66,880,81,6,98,671,3650,1,0,0,0,0,0,0,0,0,0,0,0
370,4127,48,58,985,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,11,886,124,199,37,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,80,520,388,124,3820,3821,30,0,0,0,0,0,0,0,0,0,0,0,0
373,1384,4271,8,1787,77,194,370,486,180,0,0,0,0,0,0,0,0,0,0,0
374,185,1776,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,878,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,37,166,345,2789,244,4,1521,2790,2791,0,0,0,0,0,0,0,0,0,0,0
377,179,1,194,69,180,1334,999,370,1241,0,0,0,0,0,0,0,0,0,0,0
378,131,1671,1742,1,943,911,1186,83,3836,3837,23,0,0,0,0,0,0,0,0,0
379,4184,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,350,510,38,1660,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,835,288,61,87,1799,137,87,13,4063,124,384,165,0,0,0,0,0,0,0,0
382,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,67,362,6,1754,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,42,223,188,2449,22,662,300,54,10,418,289,663,0,0,0,0,0,0,0,0
385,19,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,15,3996,85,33,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,44,254,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,42,295,319,3773,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,17,536,65,189,477,16,66,7,10,0,0,0,0,0,0,0,0,0,0,0
390,205,22,33,5,93,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,970,3107,318,831,539,973,3108,36,268,0,0,0,0,0,0,0,0,0,0,0
392,15,1463,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,17,207,79,2768,2769,668,2770,354,9,0,0,0,0,0,0,0,0,0,0,0
394,70,2118,1002,24,1003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2237,2238,2239,2240,2241,474,1380,2242,474,2243,1026,2244,2245,2246,1027,2247,2248,2249,166,812
396,34,1734,1734,689,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,5,1620,211,1122,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,267,2395,165,11,72,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,228,3297,513,197,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,194,508,273,226,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,717,16,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,24,1031,1456,119,1457,179,2522,28,1458,1459,2523,479,94,2524,0,0,0,0,0,0
403,11,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1405,342,22,2324,607,1406,222,475,456,401,90,9,4,0,0,0,0,0,0,0
405,74,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,534,72,775,638,89,44,2647,940,747,2648,2649,648,842,1259,2650,103,2651,2652,0,0
407,100,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,231,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,111,121,650,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,24,10,147,392,220,285,4108,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1791,100,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,55,303,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1,324,8,144,825,1698,1159,140,432,1165,0,0,0,0,0,0,0,0,0,0
414,15,175,189,326,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,5,683,3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,63,76,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,14,45,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,4123,485,135,614,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,37,12,77,602,56,4117,844,0,0,0,0,0,0,0,0,0,0,0,0,0
421,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,320,273,4330,243,20,209,4331,20,320,9,13,4332,94,391,1810,0,0,0,0,0
423,226,429,130,367,3801,12,470,129,0,0,0,0,0,0,0,0,0,0,0,0
424,520,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,9,189,605,4253,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,109,9,390,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,14,31,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,959,188,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,225,178,12,2197,138,116,554,0,0,0,0,0,0,0,0,0,0,0,0,0
430,578,2994,1523,11,1567,405,1323,1334,2995,2996,1568,2997,2998,0,0,0,0,0,0,0
431,186,105,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2,909,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1999,765,2000,970,110,2001,182,1229,1300,0,0,0,0,0,0,0,0,0,0,0
434,278,843,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,56,3430,142,184,5,405,532,3431,0,0,0,0,0,0,0,0,0,0,0,0
436,83,833,301,496,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,14,1,15,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2029,478,56,3,639,50,9,43,0,0,0,0,0,0,0,0,0,0,0,0
439,1794,118,717,35,26,30,4036,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,112,9,59,25,3068,340,134,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1388,399,1,379,1,1356,1032,797,0,0,0,0,0,0,0,0,0,0,0,0
443,3359,3360,24,1138,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,21,53,38,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,6,679,146,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,45,688,219,387,5,3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,316,314,190,932,3,1032,1434,133,0,0,0,0,0,0,0,0,0,0,0,0
448,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1668,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,469,57,4,42,758,22,1968,0,0,0,0,0,0,0,0,0,0,0,0,0
451,58,425,668,1654,8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2,38,255,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,284,398,624,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,353,93,770,26,113,8,928,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1348,396,2141,620,525,96,958,2142,163,744,267,13,63,188,4,1007,2143,2144,744,309
456,100,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,20,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,54,29,3669,1,226,212,5,681,0,0,0,0,0,0,0,0,0,0,0,0
459,4,208,2,31,3,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,3,86,834,1455,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,310,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,19,4324,6,515,1373,162,4325,0,0,0,0,0,0,0,0,0,0,0,0,0
463,22,749,146,159,46,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0
464,27,277,1739,4233,715,1178,445,4234,795,330,467,0,0,0,0,0,0,0,0,0
465,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,3,2,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,242,3378,627,51,183,691,423,0,0,0,0,0,0,0,0,0,0,0,0,0
468,116,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,3571,1130,682,44,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,16,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,3,2556,2557,352,1235,935,32,238,1414,345,665,2558,835,401,1468,260,2559,0,0,0
472,41,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,581,818,90,3467,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,14,16,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,44,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,32,1130,134,44,278,2,612,0,0,0,0,0,0,0,0,0,0,0,0,0
477,157,114,135,51,157,217,269,9,403,194,0,0,0,0,0,0,0,0,0,0
478,8,20,387,892,1659,51,1113,18,1159,199,3531,0,0,0,0,0,0,0,0,0
479,4283,4284,206,237,4285,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,19,215,14,44,594,4287,4288,4289,72,746,4290,1036,0,0,0,0,0,0,0,0
481,30,437,3393,3394,256,5,54,80,860,16,17,15,0,0,0,0,0,0,0,0
482,501,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1166,149,198,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,52,86,119,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,100,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,3621,8,9,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,44,1084,1085,180,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,29,52,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,419,3344,3345,3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,3296,286,44,388,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1382,230,85,6,4231,900,100,4232,0,0,0,0,0,0,0,0,0,0,0,0
494,1699,588,312,363,44,230,363,2,436,367,232,24,1782,1783,235,1213,4216,0,0,0
495,6,63,1272,1273,4,149,1104,113,17,0,0,0,0,0,0,0,0,0,0,0
496,40,471,234,352,330,354,11,4193,4194,4195,0,0,0,0,0,0,0,0,0,0
497,183,43,59,270,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,123,3442,1670,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,60,495,117,3,11,1385,621,2941,607,1406,1071,173,237,671,9,0,0,0,0,0
501,94,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,19,200,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,737,3,1840,264,927,401,1841,94,114,335,402,187,176,0,0,0,0,0,0,0
504,1575,342,1062,3059,179,265,292,1430,3,111,1576,110,272,93,3,0,0,0,0,0
505,11,96,273,545,810,324,2228,1375,1376,451,545,111,2229,1377,2230,79,2231,2232,2233,528
506,469,4,13,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,346,101,122,4137,4138,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,68,34,3144,1108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,21,29,758,2517,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,4,769,119,135,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,29,619,1878,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,60,1,443,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2,39,266,674,253,266,92,33,4,68,0,0,0,0,0,0,0,0,0,0
514,263,4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,114,78,20,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,14,16,1,13,294,4021,255,0,0,0,0,0,0,0,0,0,0,0,0,0
517,637,19,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,187,325,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,12,54,3746,241,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,63,269,368,1971,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,137,482,5,827,16,32,264,276,219,173,1662,0,0,0,0,0,0,0,0,0
522,21,29,35,26,25,4,368,190,1309,94,381,0,0,0,0,0,0,0,0,0
523,2113,4,16,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,4100,4101,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,484,10,812,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,22,30,28,281,3988,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,21,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,413,119,17,241,3,219,16,7,99,3,17,21,270,6,297,125,42,1404,0,0
529,382,1,1115,32,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,21,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,772,773,120,382,45,2027,979,3,12,20,470,137,4,2028,0,0,0,0,0,0
533,298,17,3,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,1705,18,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,4142,1209,518,546,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,127,1991,76,43,3,61,1,73,304,1298,1992,0,0,0,0,0,0,0,0,0
537,56,468,187,804,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,34,1214,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1,8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2277,1383,1389,2278,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,58,3615,250,507,360,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1122,45,148,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,74,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,37,202,112,751,112,68,386,69,1425,10,0,0,0,0,0,0,0,0,0,0
545,42,13,336,68,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,43,3,66,809,8,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,205,660,4,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,92,1693,891,894,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1416,1234,299,111,98,1018,1020,2780,2781,841,2782,2783,0,0,0,0,0,0,0,0
550,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,559,602,1798,1,4185,691,1788,473,0,0,0,0,0,0,0,0,0,0,0,0
552,156,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2751,6,1082,824,273,2752,2753,1514,2754,6,13,288,1514,2755,844,2756,139,532,214,214
554,1014,79,248,1081,2727,69,6,203,13,43,82,1014,79,2728,2729,237,1344,2730,2731,2732
555,211,838,68,182,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,42,270,704,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,67,302,579,30,20,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,255,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,321,1705,94,1796,4039,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,18,155,304,55,22,489,694,509,0,0,0,0,0,0,0,0,0,0,0,0
561,2,51,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,326,1020,1577,871,341,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,374,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2,3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,456,2374,12,472,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,218,11,378,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,198,147,192,13,392,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,43,1052,980,2453,143,377,1438,417,49,107,0,0,0,0,0,0,0,0,0,0
569,75,9,77,25,295,4365,1792,4366,0,0,0,0,0,0,0,0,0,0,0,0
570,49,222,7,12,28,92,13,754,1565,15,46,184,0,0,0,0,0,0,0,0
571,333,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,3937,1773,59,3938,391,569,234,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1762,19,899,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,347,1651,261,66,84,143,368,269,14,1692,71,12,11,110,84,84,0,0,0,0
575,74,1129,34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,413,3942,3943,3944,903,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0
577,141,267,2393,1424,252,13,487,323,83,50,821,9,0,0,0,0,0,0,0,0
578,333,23,1265,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,19,820,1505,2700,2701,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,857,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2591,138,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,146,273,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,8,256,5,212,182,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,424,384,27,418,819,355,266,5,0,0,0,0,0,0,0,0,0,0,0,0
585,291,1655,1163,533,872,1164,825,1674,3601,3602,55,432,1165,641,0,0,0,0,0,0
586,537,83,997,2106,286,20,209,786,173,557,787,270,204,18,83,2107,2108,485,998,0
587,100,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,222,749,125,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,667,3794,667,3795,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,587,68,97,179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,142,2446,107,26,25,403,120,0,0,0,0,0,0,0,0,0,0,0,0,0
592,551,1525,671,2803,937,496,1526,1340,0,0,0,0,0,0,0,0,0,0,0,0
593,281,882,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,13,632,206,552,672,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2855,1035,1237,119,30,1538,255,0,0,0,0,0,0,0,0,0,0,0,0,0
596,48,3483,3484,584,3485,3486,3487,0,0,0,0,0,0,0,0,0,0,0,0,0
597,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,1715,295,26,34,64,71,3764,442,0,0,0,0,0,0,0,0,0,0,0,0
599,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
