,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
319,85,105,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,27,2,25,2012,636,972,2013,2014,1305,472,768,12,636,39,0,0,0,0,0,0
321,552,1251,11,1966,623,962,1967,9,3,0,0,0,0,0,0,0,0,0,0,0
322,1066,2578,124,837,396,6,1388,151,2579,633,26,402,0,0,0,0,0,0,0,0
323,2177,2178,23,17,68,11,653,799,86,91,0,0,0,0,0,0,0,0,0,0
324,2,72,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,188,1713,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1660,1749,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,10,3856,6,24,10,77,913,1700,363,0,0,0,0,0,0,0,0,0,0,0
329,1149,362,1121,3453,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,92,84,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1536,19,1178,1177,4178,4179,4180,4181,70,1786,0,0,0,0,0,0,0,0,0,0
332,735,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,137,80,59,16,7,36,13,1230,306,2019,1312,22,2020,1313,317,0,0,0,0,0
334,54,97,327,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,204,222,505,2794,2795,2796,3,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1099,3122,3123,1387,3124,1569,975,3125,3126,0,0,0,0,0,0,0,0,0,0,0
337,1,390,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,32,1,31,328,51,124,32,476,0,0,0,0,0,0,0,0,0,0,0,0
339,6,80,413,3280,182,361,196,0,0,0,0,0,0,0,0,0,0,0,0,0
340,126,129,1044,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,270,177,1276,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,889,24,257,15,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,27,61,670,287,110,220,243,0,0,0,0,0,0,0,0,0,0,0,0,0
344,426,770,794,321,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,232,3855,692,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,987,247,18,1327,2079,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,384,111,499,2426,2427,2428,175,814,2429,236,97,223,0,0,0,0,0,0,0,0
349,1,62,45,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2,62,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,4153,192,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,316,153,1640,39,1642,88,46,76,0,0,0,0,0,0,0,0,0,0,0,0
353,4,479,2414,111,19,428,417,25,177,652,25,0,0,0,0,0,0,0,0,0
354,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,5,60,683,35,46,588,228,0,0,0,0,0,0,0,0,0,0,0,0,0
356,3849,30,233,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,1132,607,16,129,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,46,3086,36,1,796,1587,538,228,0,0,0,0,0,0,0,0,0,0,0,0
359,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,34,5,148,44,98,162,266,79,1094,378,20,0,0,0,0,0,0,0,0,0
361,51,3720,3721,122,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2,38,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,12,241,10,408,4272,1816,10,1816,4273,224,109,180,0,0,0,0,0,0,0
365,37,47,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,535,236,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,167,61,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1,196,172,3980,766,3981,83,553,0,0,0,0,0,0,0,0,0,0,0,0
369,142,46,30,28,377,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,426,4394,4395,12,504,1157,158,277,1342,0,0,0,0,0,0,0,0,0,0,0
371,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,270,2595,173,209,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,37,202,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,3217,863,203,179,1609,3218,3219,980,549,1610,1589,0,0,0,0,0,0,0,0,0
375,122,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,13,5,3262,3263,37,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,3382,27,586,1438,58,1142,78,212,78,0,0,0,0,0,0,0,0,0,0,0
378,1,324,2,14,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1123,167,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,168,12,351,55,1603,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,220,376,3293,180,1623,3294,179,297,54,726,37,260,0,0,0,0,0,0,0,0
382,2518,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,6,24,91,107,336,2190,2191,0,0,0,0,0,0,0,0,0,0,0,0,0
384,4,16,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,639,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,717,296,101,172,4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,205,168,22,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,762,99,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,35,3289,51,9,64,157,57,114,78,0,0,0,0,0,0,0,0,0,0,0
390,658,1277,659,191,2362,25,6,30,0,0,0,0,0,0,0,0,0,0,0,0
391,852,119,284,11,1566,1457,165,11,4,1063,7,36,96,755,0,0,0,0,0,0
392,586,949,1642,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,601,4413,268,4414,4415,489,604,358,0,0,0,0,0,0,0,0,0,0,0,0
394,456,1055,1056,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,437,115,385,16,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,283,4,395,29,1,921,1,726,305,0,0,0,0,0,0,0,0,0,0,0
398,448,245,506,122,54,147,262,76,0,0,0,0,0,0,0,0,0,0,0,0
399,526,24,1831,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,3411,279,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,53,3536,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,40,389,45,38,22,128,33,0,0,0,0,0,0,0,0,0,0,0,0,0
405,240,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,207,1006,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,729,80,59,108,832,1308,832,143,1812,0,0,0,0,0,0,0,0,0,0,0
408,39,278,82,155,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,13,14,4361,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,139,7,1,434,10,3781,161,1716,3782,14,1717,32,567,0,0,0,0,0,0,0
411,21,65,188,24,604,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,55,45,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,54,1038,534,1013,1182,44,523,393,101,172,0,0,0,0,0,0,0,0,0,0
414,122,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,97,224,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2183,2184,29,24,177,1016,2185,2186,36,83,0,0,0,0,0,0,0,0,0,0
417,111,27,153,536,25,16,16,17,177,657,0,0,0,0,0,0,0,0,0,0
418,880,199,3392,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1779,1743,332,3951,1201,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,5,13,53,34,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,24,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,34,1231,337,244,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,105,75,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,709,95,84,4406,280,4407,95,0,0,0,0,0,0,0,0,0,0,0,0,0
427,175,419,7,443,604,358,62,23,4264,0,0,0,0,0,0,0,0,0,0,0
428,910,624,1,235,18,70,4326,1814,0,0,0,0,0,0,0,0,0,0,0,0
429,826,573,4,1474,1068,1069,116,1070,0,0,0,0,0,0,0,0,0,0,0,0
430,311,210,4408,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,47,67,166,912,4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5,97,1150,143,140,997,3604,5,3605,229,0,0,0,0,0,0,0,0,0,0
433,856,272,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1588,437,1608,197,88,184,5,73,359,0,0,0,0,0,0,0,0,0,0,0
435,227,65,1020,194,1315,246,2196,282,347,61,110,606,0,0,0,0,0,0,0,0
436,3976,326,337,206,1724,3977,908,3978,259,0,0,0,0,0,0,0,0,0,0,0
437,208,67,20,507,510,1673,74,1,8,67,205,1091,1674,0,0,0,0,0,0,0
438,2,10,128,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,72,279,3365,3366,3367,11,120,272,89,886,0,0,0,0,0,0,0,0,0,0
440,29,543,3606,202,109,1664,5,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2867,105,6,297,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,106,3009,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1887,1250,1888,743,742,56,218,409,1889,1890,1251,0,0,0,0,0,0,0,0,0
444,782,266,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,14,30,1,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,100,12,28,719,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,152,275,3717,183,13,1041,3718,3719,134,12,173,167,208,10,88,0,0,0,0,0
448,2,512,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,5,27,61,2,176,23,1094,585,0,0,0,0,0,0,0,0,0,0,0,0
450,165,12,356,3940,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,74,1,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,86,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,174,3,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,330,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,60,94,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,750,1954,1955,1272,1273,3,167,223,22,263,23,127,1956,1265,952,1274,0,0,0,0
457,53,66,18,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,104,63,146,35,11,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,4410,112,912,161,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1675,1676,39,301,72,240,23,179,0,0,0,0,0,0,0,0,0,0,0,0
463,96,333,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1118,438,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,569,445,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1125,51,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,213,4222,663,175,200,504,1175,213,357,0,0,0,0,0,0,0,0,0,0,0
468,44,51,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,3432,3433,595,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,364,142,63,35,25,3974,353,0,0,0,0,0,0,0,0,0,0,0,0,0
471,59,8,82,169,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,222,34,22,3916,867,742,1302,201,130,1022,130,70,0,0,0,0,0,0,0,0
473,368,57,3,183,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,4342,916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,152,78,1666,30,334,6,508,260,6,0,0,0,0,0,0,0,0,0,0,0
476,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2839,828,315,534,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,13,138,153,231,3653,5,221,0,0,0,0,0,0,0,0,0,0,0,0,0
479,639,4065,22,49,264,12,4066,1801,1208,4067,1771,0,0,0,0,0,0,0,0,0
480,152,1125,438,3546,1,83,9,244,7,3547,3548,149,433,3549,300,0,0,0,0,0
481,1156,240,31,11,691,931,39,193,0,0,0,0,0,0,0,0,0,0,0,0
482,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,4,45,154,1496,2677,2678,293,2679,306,1077,1497,0,0,0,0,0,0,0,0,0
484,37,1453,47,3,22,208,98,1006,2503,219,104,374,8,3,0,0,0,0,0,0
485,113,157,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,121,492,11,897,897,897,39,34,511,250,0,0,0,0,0,0,0,0,0,0
487,500,56,260,825,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,3920,1107,15,208,921,107,3921,544,100,12,28,0,0,0,0,0,0,0,0,0
489,4307,13,4308,4309,59,32,728,0,0,0,0,0,0,0,0,0,0,0,0,0
490,46,287,233,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,22,128,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1,15,393,1140,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,156,93,32,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,37,18,3398,3399,62,114,144,0,0,0,0,0,0,0,0,0,0,0,0,0
496,233,276,1806,922,918,1587,699,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1320,286,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,4140,355,549,44,1718,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2589,44,743,452,406,157,458,148,0,0,0,0,0,0,0,0,0,0,0,0
500,221,159,22,67,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,404,343,581,1147,10,455,59,453,11,3955,3956,65,0,0,0,0,0,0,0,0
503,28,98,9,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,44,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,216,24,199,51,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,259,601,1553,24,1804,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,45,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,879,223,3482,22,85,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,21,3692,787,21,129,388,677,0,0,0,0,0,0,0,0,0,0,0,0,0
510,67,868,1426,3952,30,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,276,1814,1,57,505,314,4265,391,0,0,0,0,0,0,0,0,0,0,0,0
512,63,5,3524,3525,701,63,26,3526,0,0,0,0,0,0,0,0,0,0,0,0
513,208,237,355,55,12,582,349,3395,351,18,109,508,64,109,574,3396,0,0,0,0
514,766,2006,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,530,467,308,192,25,125,1951,1952,1953,0,0,0,0,0,0,0,0,0,0,0
516,387,1163,42,887,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,85,22,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,254,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,73,225,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,620,267,97,16,409,6,132,137,114,940,0,0,0,0,0,0,0,0,0,0
521,437,1612,677,448,3500,353,8,71,218,3501,3502,696,0,0,0,0,0,0,0,0
522,65,283,3,2,165,30,2375,340,0,0,0,0,0,0,0,0,0,0,0,0
523,97,109,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2,10,77,1096,72,1780,1790,1208,4016,4017,912,363,0,0,0,0,0,0,0,0
525,106,166,380,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,22,48,99,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,540,80,348,457,57,2261,2262,215,2263,0,0,0,0,0,0,0,0,0,0,0
528,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,100,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,117,485,1344,96,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,52,3,375,577,944,945,1218,245,1528,104,469,0,0,0,0,0,0,0,0,0
533,214,336,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,128,33,279,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,280,185,56,591,19,905,1735,3819,1736,664,598,331,137,1736,12,0,0,0,0,0
536,196,1185,3886,1758,3887,1759,1760,237,1401,3888,0,0,0,0,0,0,0,0,0,0
537,3456,5,332,727,417,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,3244,140,171,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,22,33,146,440,373,8,1649,1664,1146,12,1147,0,0,0,0,0,0,0,0,0
540,639,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,22,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,97,8,3514,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,34,3714,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,89,480,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,285,81,9,280,13,12,185,0,0,0,0,0,0,0,0,0,0,0,0,0
546,211,1468,1639,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3891,3892,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,128,33,6,682,1604,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,809,89,83,357,1089,82,4,89,4,544,0,0,0,0,0,0,0,0,0,0
550,477,3,2022,477,2023,2024,976,2025,477,2,977,978,0,0,0,0,0,0,0,0
551,346,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,153,153,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1763,363,504,3895,61,294,1763,576,21,453,3896,252,25,0,0,0,0,0,0,0
555,4417,919,30,331,560,4418,14,276,0,0,0,0,0,0,0,0,0,0,0,0
556,1042,478,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,1465,3,2545,86,1466,11,465,4,170,7,2546,2547,0,0,0,0,0,0,0,0
558,6,166,3224,568,361,5,458,348,246,3225,1509,526,864,297,0,0,0,0,0,0
559,197,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,59,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,97,8,3279,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,919,673,310,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,29,1419,2382,1045,41,2383,1420,1035,818,2384,2385,815,570,2386,1046,2387,571,2388,474,2389
565,48,6,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,100,34,21,7,989,21,66,6,270,3,105,9,0,0,0,0,0,0,0,0
567,1,1115,11,5,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,96,150,2130,2131,2132,2133,115,793,16,1343,2134,127,490,36,2135,0,0,0,0,0
570,1791,242,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,1439,1411,2456,379,113,2457,2458,1440,2459,190,4,0,0,0,0,0,0,0,0,0
572,61,1727,13,3802,116,3803,3804,0,0,0,0,0,0,0,0,0,0,0,0,0
573,1,80,1976,338,762,1287,22,1288,222,271,25,309,0,0,0,0,0,0,0,0
574,1046,4227,4228,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,99,1782,1783,715,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,342,964,2525,27,2526,430,1460,4,2527,731,97,65,503,3,0,0,0,0,0,0
577,2154,13,25,303,143,79,244,1354,0,0,0,0,0,0,0,0,0,0,0,0
578,1,4379,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,94,3026,422,1571,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,205,3403,5,3404,584,13,2,231,0,0,0,0,0,0,0,0,0,0,0,0
581,577,1716,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,14,329,34,83,1594,4254,325,0,0,0,0,0,0,0,0,0,0,0,0,0
583,4,402,2424,981,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,69,157,438,327,1117,13,57,548,0,0,0,0,0,0,0,0,0,0,0,0
585,169,1,165,10,1704,75,484,42,854,0,0,0,0,0,0,0,0,0,0,0
586,27,96,52,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,63,257,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,3954,1119,229,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,269,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,45,383,45,775,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1529,2817,36,336,48,434,1038,223,74,0,0,0,0,0,0,0,0,0,0,0
593,2,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,65,1413,568,72,789,106,52,17,106,0,0,0,0,0,0,0,0,0,0,0
595,2,14,2,15,393,101,182,0,0,0,0,0,0,0,0,0,0,0,0,0
596,3441,890,152,595,223,23,178,40,543,436,0,0,0,0,0,0,0,0,0,0
597,15,470,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,954,85,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,11,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
